datetime;seconds;action;model;item_type;id;sender_user;sender_agent;sender_id;document;portal;container;x;y;rotation;scale;text;value;
"2019-10-15T13:56:01.308Z";"1426.444";"update";"items.Transform";;"eea5bb3a-f0cd-4625-afb2-7aa33d289257";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1642.3";"740.2";"0";"1.0";;;
"2019-10-15T13:56:02.015Z";"1427.151";"update";"items.Transform";;"01331126-d860-4fac-9d78-ae3b6821df9a";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1810.0";"531.9";"0";"1.2";;;
"2019-10-15T13:56:02.446Z";"1427.582";"create";"links";;"9e37029f-a443-412b-b462-9f00fda14611";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";"a2a4b760-7ce6-441f-92b6-7ff085ad6909";;;;;;;;;
"2019-10-15T13:56:10.649Z";"1435.785";"update";"items";"Postit";"a8e7c600-c034-41ac-bfbc-bf1cddf0b8a3";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";;;"6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f";;"2624.0";"1709.0";"0";"1.0";"les candidats deviennent indifferenciz";;
"2019-10-15T13:56:10.135Z";"1435.271";"update";"items.Transform";;"a8e7c600-c034-41ac-bfbc-bf1cddf0b8a3";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;"2624.0";"1709.0";"0";"1.0";;;
"2019-10-15T13:56:16.950Z";"1442.086";"update";"items";"Postit";"e6391918-2f63-461b-a750-8dc8e61e2d19";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";;;"6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f";;"1277.5";"505.9";"180";"1.0";"";;
"2019-10-15T13:56:06.192Z";"1431.328";"update";"items.Text";;"a8e7c600-c034-41ac-bfbc-bf1cddf0b8a3";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;;;;;"les candidats deviennent indifferenciz";;
"2019-10-15T13:56:27.958Z";"1453.094";"update";"documents";;"a2a4b760-7ce6-441f-92b6-7ff085ad6909";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;;;;;;;
"2019-10-15T13:56:43.968Z";"1469.104";"update";"items";"Postit";"3abd7c77-f420-4606-bef5-7c8cc3f5b2c4";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";;;"6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f";;"327.0";"1567.0";"90";"1.0";"";;
"2019-10-15T13:56:39.462Z";"1464.598";"update";"documents";;"ebbb8e10-1084-42a8-bb11-04702306d6b3";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;;;;;;;
"2019-10-15T13:56:40.879Z";"1466.015";"create";"items";"Postit";"3abd7c77-f420-4606-bef5-7c8cc3f5b2c4";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";"ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1";;"73d278b0-a6c5-49b7-add9-93efce5dd98b";"327.0";"1567.0";"90";"1.0";"";;
"2019-10-15T13:56:50.306Z";"1475.442";"update";"documents";;"ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;;;;;;;
"2019-10-15T13:57:24.102Z";"1509.238";"create";"items";"GroupLayeredItem";"8de811d9-cebb-4cae-9fdb-e7ea97cc3963";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";"ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1";;"73d278b0-a6c5-49b7-add9-93efce5dd98b";"393.0";"896.0";"90";"1.0";"Groupe";;
"2019-10-15T13:57:24.218Z";"1509.354";"create";"items";"DiagramLayer";"995c1ca2-3c16-4930-8485-02c89ae4bee0";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";"ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1";;"8de811d9-cebb-4cae-9fdb-e7ea97cc3963";;;;;;;
"2019-10-15T14:01:42.379Z";"1767.515";"update";"items";"GroupLayeredItem:DiagramLayer";"8de811d9-cebb-4cae-9fdb-e7ea97cc3963";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";;;"6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f";;"393.0";"896.0";"90";"1.0";"Groupe";;
"2019-10-15T14:02:02.668Z";"1787.804";"update";"documents";;"ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;;;;;;;
