datetime;seconds;action;model;item_type;id;sender_user;sender_agent;sender_id;document;portal;container;x;y;rotation;scale;text;value;
"2019-10-08T13:15:21.595Z";"3554.414";"create";"links";;"2e3386c2-1bd5-4978-a8e3-7e6215194591";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";"3cd2392d-3ff0-43af-885e-01e5d10f32a7";;;;;;;;;
"2019-10-08T13:15:10.064Z";"3542.883";"update";"items.Text";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;;;;;"cahier de 20 pages";;
"2019-10-08T13:15:25.345Z";"3558.164";"update";"items.Transform";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"553.2";"231.2";"0";"1.0";;;
"2019-10-08T13:15:26.103Z";"3558.922";"update";"items.Transform";;"39f87a9c-d334-478e-b657-eea03d4801f2";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"422.6";"182.4";"0";"1.0";;;
"2019-10-08T13:15:26.662Z";"3559.481";"create";"items";"LayeredItem";"4a88354c-597d-4d14-9a98-8685d2e64639";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";"3cd2392d-3ff0-43af-885e-01e5d10f32a7";;"b4756395-5c81-4528-b55d-3ee5546f374a";"593.4";"313.0";"0";"1.0";;;
"2019-10-08T13:15:26.718Z";"3559.537";"create";"items";"DrawingLayer";"06f0234c-a60a-42ec-ac5c-abe850d1e3f1";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";"3cd2392d-3ff0-43af-885e-01e5d10f32a7";;"4a88354c-597d-4d14-9a98-8685d2e64639";;;;;;;
"2019-10-08T13:15:31.425Z";"3564.244";"update";"items.Transform";;"fb9037cc-528a-446b-9e60-967d660c5db0";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"606.3";"883.3";"0";"1.0";;;
"2019-10-08T13:15:37.622Z";"3570.441";"update";"items";"LayeredItem:DrawingLayer";"4a88354c-597d-4d14-9a98-8685d2e64639";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";;;"2d27f093-4301-45a6-bdff-a5c72a46a878";;"593.4";"313.0";"0";"1.0";;;
"2019-10-08T13:15:35.792Z";"3568.611";"update";"items.Transform";;"4a88354c-597d-4d14-9a98-8685d2e64639";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"593.4";"313.0";"0";"1.0";;;
"2019-10-08T13:15:40.514Z";"3573.333";"update";"items.Transform";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"542.2";"249.5";"0";"1.0";;;
"2019-10-08T13:16:02.272Z";"3595.091";"update";"items.Transform";;"405e1283-637c-4606-a284-b2a1c74df571";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"971.3";"989.1";"0";"1.0";;;
"2019-10-08T13:16:02.781Z";"3595.6";"update";"items.Transform";;"c12d3e08-66ba-42f9-8890-b3f182e4d028";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"1370.1";"871.2";"0";"1.0";;;
"2019-10-08T13:15:48.559Z";"3581.378";"update";"items.Text";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;;;;;"cahiers de 20 pages";;
"2019-10-08T13:16:03.795Z";"3596.614";"update";"items.Transform";;"f597da4e-0b92-4751-83ae-3a2310c31757";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"1450.3";"626.9";"0";"1.0";;;
"2019-10-08T13:16:04.304Z";"3597.123";"update";"items.Transform";;"1c525046-71fb-481b-bd71-636a07175615";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"1168.7";"429.3";"0";"1.0";;;
"2019-10-08T13:16:07.339Z";"3600.158";"update";"items.Transform";;"63d875a3-bb81-41a0-8687-e382fe30b988";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"522.5";"614.7";"0";"1.0";;;
"2019-10-08T13:16:07.846Z";"3600.665";"update";"items.Transform";;"fb9037cc-528a-446b-9e60-967d660c5db0";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"606.3";"883.3";"0";"1.0";;;
"2019-10-08T13:16:12.370Z";"3605.189";"update";"items.Transform";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"542.2";"249.5";"0";"1.0";;;
"2019-10-08T13:16:46.230Z";"3639.049";"update";"items.Transform";;"fb9037cc-528a-446b-9e60-967d660c5db0";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"606.3";"883.3";"0";"1.0";;;
"2019-10-08T13:17:18.541Z";"3671.36";"update";"items.Transform";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"491.6";"268.8";"0";"1.3";;;
"2019-10-08T13:17:28.674Z";"3681.493";"update";"items.Transform";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"438.8";"240.9";"0";"1.8";;;
"2019-10-08T13:17:36.197Z";"3689.016";"update";"items.Transform";;"d2f811c6-c057-46fd-aa83-afa88e296861";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"869.4";"409.6";"0";"1.0";;;
"2019-10-08T13:17:38.762Z";"3691.581";"update";"items.Transform";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"438.8";"240.9";"0";"1.8";;;
"2019-10-08T13:17:51.446Z";"3704.265";"update";"items.Text";;"29147110-06d6-4d89-9fd3-20e30664e5b8";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;;;;;"cahiers de 20 pages (sans couverture, qui se rangent dans un classeur)";;
"2019-10-08T13:19:38.554Z";"3811.373";"update";"items.Transform";;"790ceb2a-33aa-4faf-9e7a-d45d897d1d7a";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"934.4";"1235.1";"0";"1.3";;;
"2019-10-08T13:19:40.954Z";"3813.773";"create";"items";"Postit";"4971f73d-d845-4643-bc4b-c4831f5f7043";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";"3cd2392d-3ff0-43af-885e-01e5d10f32a7";;"b4756395-5c81-4528-b55d-3ee5546f374a";"1781.4";"1109.0";"0";"1.0";"";;
"2019-10-08T13:20:29.556Z";"3862.375";"update";"items.Color";;"4971f73d-d845-4643-bc4b-c4831f5f7043";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;;;;;;"#FFA6FF33";
"2019-10-08T13:20:37.138Z";"3869.957";"update";"items.Transform";;"4971f73d-d845-4643-bc4b-c4831f5f7043";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"1760.1";"609.6";"0";"1.3";;;
"2019-10-08T13:20:38.707Z";"3871.526";"update";"items.Transform";;"f597da4e-0b92-4751-83ae-3a2310c31757";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;"1450.3";"626.9";"0";"1.0";;;
"2019-10-08T13:20:24.261Z";"3857.08";"update";"items.Text";;"4971f73d-d845-4643-bc4b-c4831f5f7043";"mignotch";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA02)";"863a4d1b-37ff-43d6-b41b-58c754d45f79";;;;;;;;"feuille planning sur 2 semaines";;
